0,18
0,45
0,84
0,130
0,143
0,147
0,176
0,339
0,379
0,465
0,578
0,581
0,623
0,712
0,715
0,788
0,829
0,848
0,937
0,950
0,959
0,1099
0,1110
1,13
1,35
1,77
1,118
1,344
1,352
1,355
1,364
1,430
1,488
1,517
1,603
1,651
1,655
1,693
1,695
1,705
1,715
1,828
1,924
1,1006
1,1015
1,1085
1,1102
1,1133
1,1164
1,1173
1,1203
2,34
2,96
2,237
2,300
2,384
2,439
2,447
2,512
2,522
2,534
2,550
2,575
2,616
2,635
2,638
2,801
2,876
2,957
2,1023
2,1048
2,1108
2,1110
2,1201
2,1245
3,12
3,43
3,91
3,166
3,175
3,202
3,227
3,245
3,252
3,261
3,292
3,305
3,336
3,365
3,413
3,443
3,480
3,481
3,487
3,505
3,508
3,541
3,583
3,610
3,621
3,762
3,764
3,785
3,803
3,959
3,980
3,985
3,1051
3,1081
3,1087
3,1113
3,1252
4,15
4,47
4,57
4,96
4,306
4,328
4,342
4,362
4,379
4,406
4,413
4,439
4,484
4,727
4,747
4,789
4,814
4,851
4,866
4,884
4,933
4,953
4,1079
4,1088
4,1157
4,1177
4,1178
4,1230
5,9
5,283
5,338
5,343
5,419
5,422
5,508
5,588
5,705
5,763
5,895
5,976
5,1014
5,1041
5,1085
5,1114
5,1229
6,23
6,96
6,155
6,194
6,293
6,309
6,324
6,343
6,402
6,498
6,565
6,624
6,660
6,768
6,788
6,842
6,958
6,1090
6,1102
6,1113
7,71
7,150
7,155
7,220
7,239
7,350
7,402
7,420
7,436
7,451
7,521
7,679
7,754
7,858
7,902
7,961
7,1036
7,1082
7,1116
7,1118
7,1169
7,1213
7,1250
8,70
8,301
8,303
8,313
8,336
8,359
8,418
8,459
8,677
8,706
8,718
8,760
8,777
8,793
8,798
8,816
8,883
8,923
8,935
8,963
8,1138
8,1143
8,1156
8,1201
9,79
9,159
9,206
9,227
9,234
9,260
9,275
9,312
9,390
9,467
9,494
9,525
9,592
9,651
9,659
9,795
9,852
9,950
9,1070
9,1112
9,1126
9,1130
9,1155
9,1156
9,1162
9,1167
10,29
10,63
10,189
10,289
10,306
10,319
10,411
10,490
10,526
10,679
10,713
10,715
10,728
10,793
10,797
10,857
10,902
10,931
10,975
10,1045
10,1083
10,1122
10,1144
10,1213
10,1227
10,1236
10,1247
10,1256
11,121
11,211
11,262
11,366
11,392
11,448
11,450
11,743
11,934
11,947
11,960
11,995
11,1114
11,1129
11,1148
11,1156
11,1169
12,61
12,74
12,112
12,133
12,173
12,229
12,244
12,343
12,394
12,449
12,494
12,543
12,595
12,650
12,717
12,727
12,739
12,764
12,817
12,880
12,958
12,972
12,1028
12,1031
12,1144
12,1199
13,51
13,67
13,95
13,132
13,135
